store,date,weekly_sales
35,2010-06-25,1230245.7400000002
35,2010-07-02,1245827.0799999996
35,2010-07-09,1268766.76
35,2010-07-16,1124414.8699999999
35,2010-07-23,1121756.4300000002
35,2010-07-30,1139131.78
35,2010-08-06,1180183.3900000006
35,2010-08-13,1090587.5
35,2010-08-20,1033719.5000000002
35,2010-08-27,917693.0599999998
35,2010-09-03,948660.7899999999
35,2010-09-10,961685.9799999996
35,2010-09-17,831443.6100000001
35,2010-09-24,758069.7799999998
35,2010-10-01,771065.2100000003
35,2010-10-08,874615.3199999998
35,2010-10-15,798376.9899999996
35,2010-10-22,827705.82
35,2010-10-29,857797.3300000001
35,2010-11-05,843755.1200000002
35,2010-11-12,870914.6900000001
35,2010-11-19,846850.35
35,2010-11-26,1781866.9799999997
35,2010-12-03,982598.88
35,2010-12-10,1108580.19
35,2010-12-17,1314987.3999999994
35,2010-12-24,1779236.5400000003
35,2010-12-31,576332.05
35,2011-01-07,649289.75
35,2011-01-14,687670.78
35,2011-01-21,659902.07
35,2011-01-28,633289.7799999999
35,2011-02-04,747577.05
35,2011-02-11,859258.1700000004
35,2011-02-18,865305.88
35,2011-02-25,841129.26
35,2011-03-04,850448.54
35,2011-03-11,830601.39
35,2011-03-18,800662.82
35,2011-03-25,762184.1000000002
35,2011-04-01,762620.9399999998
35,2011-04-08,813352.4100000004
35,2011-04-15,795157.2000000003
35,2011-04-22,841778.3399999997
35,2011-04-29,811824.0599999998
35,2011-05-06,835181.1800000002
35,2011-05-13,826155.9500000001
35,2011-05-20,776838.5599999998
35,2011-05-27,850708.6000000002
35,2011-06-03,955466.8399999997
35,2011-06-10,855130.21
35,2011-06-17,828594.86
35,2011-06-24,849397.5700000002
35,2011-07-01,874453.8800000001
35,2011-07-08,827717.8499999999
35,2011-07-15,813845.4999999999
35,2011-07-22,820188.4200000002
35,2011-07-29,770820.2700000004
35,2011-08-05,826820.7099999994
35,2011-08-12,819911.8899999999
35,2011-08-19,820288.3499999999
35,2011-08-26,897037.2499999999
35,2011-09-02,813486.5500000003
35,2011-09-09,922440.64
35,2011-09-16,738792.1099999999
35,2011-09-23,705802.4500000001
35,2011-09-30,749676.9500000002
35,2011-10-07,791637.53
35,2011-10-14,772859.2500000002
35,2011-10-21,811328.4000000001
35,2011-10-28,808821.4999999999
35,2011-11-04,653468.75
35,2011-11-11,880576.33
35,2011-11-18,820964.0999999997
35,2011-11-25,1733822.4
35,2011-12-02,903606.03
35,2011-12-09,948964.9899999996
35,2011-12-16,1115255.65
35,2011-12-23,1550214.02
35,2011-12-30,904650.5499999996
35,2012-01-06,671708.0900000002
35,2012-01-13,625135.1099999998
35,2012-01-20,669850.0400000002
35,2012-01-27,588722.9900000001
35,2012-02-03,746901.0300000003
35,2012-02-10,849779.14
35,2012-02-17,824568.3900000002
35,2012-02-24,805028.7400000002
35,2012-03-02,766571.1000000004
35,2012-03-09,796351.35
35,2012-03-16,793045.8200000001
35,2012-03-23,760671.0999999996
35,2012-03-30,744525.6900000003
35,2012-04-06,860293.46
35,2012-04-13,788633.4199999999
35,2012-04-20,794660.2400000003
35,2012-04-27,721212.4499999998
35,2012-05-04,772036.6000000003
35,2012-05-11,802383.6299999999
35,2012-05-18,819196.6799999997
35,2012-05-25,822167.1699999998
35,2012-06-01,932195.52
35,2012-06-08,873415.0099999998
35,2012-06-15,848289.41
35,2012-06-22,911696.0
35,2012-06-29,892133.4100000001
35,2012-07-06,985479.6399999998
35,2012-07-13,825763.4799999999
35,2012-07-20,841224.7399999999
35,2012-07-27,808030.15
35,2012-08-03,866216.3600000003
35,2012-08-10,888368.7999999999
35,2012-08-17,887979.47
35,2012-08-24,895274.7200000001
35,2012-08-31,931278.97
35,2012-09-07,984833.35
35,2012-09-14,821568.6400000004
35,2012-09-21,772302.9399999998
35,2012-09-28,814099.8599999999
35,2012-10-05,866064.4000000003
35,2012-10-12,873643.1399999997
35,2012-10-19,829284.6699999998
35,2012-10-26,865137.5999999995
36,2010-02-05,467546.74
36,2010-02-12,469563.7
36,2010-02-19,470281.03
36,2010-02-26,447519.44
36,2010-03-05,480203.43000000005
36,2010-03-12,441434.19999999995
36,2010-03-19,428851.99
36,2010-03-26,404438.50999999995
36,2010-04-02,435972.82
36,2010-04-09,453016.9100000001
36,2010-04-16,483699.56
36,2010-04-23,434116.79999999993
36,2010-04-30,457899.64
36,2010-05-07,489372.02
36,2010-05-14,476733.74
36,2010-05-21,474917.9800000001
36,2010-05-28,447050.42
36,2010-06-04,471088.88
36,2010-06-11,467711.18
36,2010-06-18,485694.72000000003
36,2010-06-25,434879.87000000005
36,2010-07-02,434252.1499999999
36,2010-07-09,471713.58999999997
36,2010-07-16,466962.04
36,2010-07-23,452021.19999999995
36,2010-07-30,432451.9099999999
36,2010-08-06,467442.94000000006
36,2010-08-13,470436.79999999993
36,2010-08-20,437949.89999999997
36,2010-08-27,412050.73000000004
36,2010-09-03,431294.45
36,2010-09-10,434471.38
36,2010-09-17,454694.20999999996
36,2010-09-24,419348.5900000001
36,2010-10-01,422169.4700000001
36,2010-10-08,444351.61
36,2010-10-15,453308.1500000001
36,2010-10-22,424956.29999999993
36,2010-10-29,392654.2599999999
36,2010-11-05,405860.37000000005
36,2010-11-12,425804.8
36,2010-11-19,411615.71
36,2010-11-26,408891.49000000005
36,2010-12-03,360266.09
36,2010-12-10,404545.02999999997
36,2010-12-17,410214.7
36,2010-12-24,422093.59
36,2010-12-31,359310.64999999997
36,2011-01-07,384659.85
36,2011-01-14,410497.73000000004
36,2011-01-21,399191.05
36,2011-01-28,372174.12000000005
36,2011-02-04,417521.69999999995
36,2011-02-11,401501.20000000007
36,2011-02-18,427175.0299999999
36,2011-02-25,380279.44000000006
36,2011-03-04,402579.83999999997
36,2011-03-11,407506.78
36,2011-03-18,431412.22
36,2011-03-25,390732.02
36,2011-04-01,385672.11000000004
36,2011-04-08,428727.61
36,2011-04-15,414986.54
36,2011-04-22,374574.72
36,2011-04-29,340708.77999999997
36,2011-05-06,393401.3999999999
36,2011-05-13,395316.6499999999
36,2011-05-20,376183.44
36,2011-05-27,348655.2
36,2011-06-03,373703.95
36,2011-06-10,374182.04000000004
36,2011-06-17,394645.2499999999
36,2011-06-24,360009.94
36,2011-07-01,354270.7700000001
36,2011-07-08,377464.62000000005
36,2011-07-15,385631.48000000004
36,2011-07-22,361311.4100000001
36,2011-07-29,354361.08
36,2011-08-05,381017.75
36,2011-08-12,380188.69000000006
36,2011-08-19,373267.58
36,2011-08-26,344964.2
36,2011-09-02,350276.29000000004
36,2011-09-09,352960.64
36,2011-09-16,343108.12
36,2011-09-23,322405.13000000006
36,2011-09-30,314910.37
36,2011-10-07,346137.87
36,2011-10-14,342076.99000000005
36,2011-10-21,328633.33999999997
36,2011-10-28,306193.81
36,2011-11-04,313387.11
36,2011-11-11,328498.92
36,2011-11-18,332901.93999999994
36,2011-11-25,332811.54999999993
36,2011-12-02,293350.50999999995
36,2011-12-09,312298.37
36,2011-12-16,341503.92
36,2011-12-23,325262.46
36,2011-12-30,287425.22
36,2012-01-06,329467.82
36,2012-01-13,325976.3399999999
36,2012-01-20,330927.21
36,2012-01-27,301444.94
36,2012-02-03,310982.87
36,2012-02-10,335741.9
36,2012-02-17,326316.73
36,2012-02-24,313270.45
36,2012-03-02,315396.72000000003
36,2012-03-09,318674.92999999993
36,2012-03-16,335345.82
36,2012-03-23,317872.51
36,2012-03-30,304144.9000000001
36,2012-04-06,331026.11000000004
36,2012-04-13,339407.94000000006
36,2012-04-20,323915.31999999995
36,2012-04-27,308389.82
36,2012-05-04,312467.5200000001
36,2012-05-11,330518.33999999997
36,2012-05-18,324801.13
36,2012-05-25,306098.17
36,2012-06-01,306005.5299999999
36,2012-06-08,338273.38000000006
36,2012-06-15,333146.88000000006
36,2012-06-22,306411.01000000007
36,2012-06-29,291530.43000000005
36,2012-07-06,306578.88999999996
36,2012-07-13,298337.41000000003
36,2012-07-20,303289.55
36,2012-07-27,279643.42999999993
36,2012-08-03,304989.97
36,2012-08-10,298947.51
36,2012-08-17,314607.22
36,2012-08-24,282545.55
36,2012-08-31,282647.4799999999
36,2012-09-07,293728.57
36,2012-09-14,301893.63000000006
36,2012-09-21,293804.44999999995
36,2012-09-28,270677.98
36,2012-10-05,277137.86
36,2012-10-12,300236.85
36,2012-10-19,287360.05
36,2012-10-26,272489.41
37,2010-02-05,536006.7300000001
37,2010-02-12,529852.7
37,2010-02-19,510382.49999999994
37,2010-02-26,513615.82000000007
37,2010-03-05,519255.6799999998
37,2010-03-12,513015.35000000003
37,2010-03-19,460020.73999999993
37,2010-03-26,515777.97000000015
37,2010-04-02,540189.6999999998
37,2010-04-09,513327.55
37,2010-04-16,524544.83
37,2010-04-23,527019.78
37,2010-04-30,517850.83
37,2010-05-07,543234.7699999999
37,2010-05-14,505196.07999999996
37,2010-05-21,510494.7
37,2010-05-28,532241.22
37,2010-06-04,479195.02
37,2010-06-11,481915.1099999999
37,2010-06-18,505761.62
37,2010-06-25,485419.3900000001
37,2010-07-02,498292.52999999997
37,2010-07-09,502456.04
37,2010-07-16,485150.01000000007
37,2010-07-23,491998.12000000005
37,2010-07-30,487912.95000000007
37,2010-08-06,508576.61999999994
37,2010-08-13,491815.82999999996
37,2010-08-20,486930.7200000001
37,2010-08-27,512157.25
37,2010-09-03,510427.53
37,2010-09-10,510296.07
37,2010-09-17,501251.39999999997
37,2010-09-24,494265.48000000004
37,2010-10-01,529877.9299999999
37,2010-10-08,524483.6500000001
37,2010-10-15,498925.86
37,2010-10-22,510425.3999999999
37,2010-10-29,514485.9
37,2010-11-05,539683.42
37,2010-11-12,517546.6900000001
37,2010-11-19,518124.1600000001
37,2010-11-26,518220.72000000003
37,2010-12-03,508213.13999999996
37,2010-12-10,511207.51999999996
37,2010-12-17,534285.21
37,2010-12-24,576809.9199999999
37,2010-12-31,460331.69999999995
37,2011-01-07,542464.02
37,2011-01-14,525616.9
37,2011-01-21,526486.82
37,2011-01-28,513672.36000000004
37,2011-02-04,583835.1799999999
37,2011-02-11,522514.31999999995
37,2011-02-18,536840.6900000001
37,2011-02-25,514758.19
37,2011-03-04,527572.25
37,2011-03-11,505610.39999999997
37,2011-03-18,478503.06
37,2011-03-25,522105.93000000005
37,2011-04-01,534578.78
37,2011-04-08,543703.1599999999
37,2011-04-15,543775.8699999999
37,2011-04-22,526434.37
37,2011-04-29,502918.18
37,2011-05-06,547513.2999999999
37,2011-05-13,511871.63
37,2011-05-20,533564.4199999999
37,2011-05-27,507086.75000000006
37,2011-06-03,500381.23000000004
37,2011-06-10,509647.25000000006
37,2011-06-17,525132.3600000001
37,2011-06-24,509276.22
37,2011-07-01,517021.3000000001
37,2011-07-08,489059.9300000001
37,2011-07-15,498749.62
37,2011-07-22,505543.53
37,2011-07-29,504974.95
37,2011-08-05,510787.46
37,2011-08-12,502504.3900000001
37,2011-08-19,506897.98000000004
37,2011-08-26,527947.21
37,2011-09-02,530367.83
37,2011-09-09,506273.7400000001
37,2011-09-16,513341.9400000001
37,2011-09-23,516556.94
37,2011-09-30,516402.0999999999
37,2011-10-07,522816.85000000003
37,2011-10-14,513636.01000000007
37,2011-10-21,522784.33
37,2011-10-28,517355.44
37,2011-11-04,555925.6000000001
37,2011-11-11,501268.7800000001
37,2011-11-18,527495.0900000001
37,2011-11-25,522554.04000000004
37,2011-12-02,527117.8099999999
37,2011-12-09,537224.5200000001
37,2011-12-16,533905.6699999999
37,2011-12-23,605791.46
37,2011-12-30,451327.61
37,2012-01-06,558343.5700000001
37,2012-01-13,546221.4
37,2012-01-20,543894.0700000001
37,2012-01-27,514116.58
37,2012-02-03,555424.2399999999
37,2012-02-10,527041.46
37,2012-02-17,541071.29
37,2012-02-24,518696.89
37,2012-03-02,525559.17
37,2012-03-09,535937.25
37,2012-03-16,484588.33999999997
37,2012-03-23,520887.23
37,2012-03-30,533734.94
37,2012-04-06,564848.78
37,2012-04-13,506973.1700000001
37,2012-04-20,523483.19000000006
37,2012-04-27,528807.4500000001
37,2012-05-04,535311.64
37,2012-05-11,527983.04
37,2012-05-18,534847.9600000001
37,2012-05-25,540625.79
37,2012-06-01,531811.85
37,2012-06-08,528940.7799999999
37,2012-06-15,508573.16000000003
37,2012-06-22,484032.75
37,2012-06-29,508309.8099999999
37,2012-07-06,519498.3200000001
37,2012-07-13,506005.47000000003
37,2012-07-20,503744.56
37,2012-07-27,514489.17000000004
37,2012-08-03,521959.28
37,2012-08-10,500964.58999999997
37,2012-08-17,509633.7100000001
37,2012-08-24,522665.04
37,2012-08-31,538344.1
37,2012-09-07,526838.14
37,2012-09-14,514651.74000000005
37,2012-09-21,521320.98
37,2012-09-28,527953.1399999999
37,2012-10-05,546122.3700000001
37,2012-10-12,521810.75000000006
37,2012-10-19,551969.1000000002
37,2012-10-26,534738.4299999999
38,2010-02-05,358496.13999999996
38,2010-02-12,342214.9
38,2010-02-19,327237.92
38,2010-02-26,334222.7299999999
38,2010-03-05,372239.88999999996
38,2010-03-12,342023.92000000004
38,2010-03-19,333025.47
38,2010-03-26,335858.11
38,2010-04-02,368929.55000000005
38,2010-04-09,341630.4600000001
38,2010-04-16,337723.48999999993
38,2010-04-23,335121.81999999995
38,2010-04-30,337979.6500000001
38,2010-05-07,383657.43999999994
38,2010-05-14,346174.3
38,2010-05-21,340497.0800000001
38,2010-05-28,326469.43
38,2010-06-04,376184.88000000006
38,2010-06-11,354828.64999999997
38,2010-06-18,335691.85000000003
38,2010-06-25,322046.7600000002
38,2010-07-02,361181.4799999999
38,2010-07-09,343850.34
38,2010-07-16,338277.71
38,2010-07-23,328336.8499999999
38,2010-07-30,336378.38
38,2010-08-06,378574.44
38,2010-08-13,341400.72
38,2010-08-20,329139.7300000001
38,2010-08-27,322868.56000000006
38,2010-09-03,377096.54999999993
38,2010-09-10,336227.69000000006
38,2010-09-17,336253.18999999994
38,2010-09-24,330604.9
38,2010-10-01,360256.5800000001
38,2010-10-08,351271.36
38,2010-10-15,337743.25999999995
38,2010-10-22,339042.18000000005
38,2010-10-29,341219.63000000006
38,2010-11-05,380870.09
38,2010-11-12,340147.2
38,2010-11-19,348593.99
38,2010-11-26,360857.98
38,2010-12-03,351925.36000000004
38,2010-12-10,355965.23000000004
38,2010-12-17,334441.15
38,2010-12-24,369106.72
38,2010-12-31,303908.81
38,2011-01-07,386344.54
38,2011-01-14,356138.79
38,2011-01-21,341098.07999999996
38,2011-01-28,357557.16000000003
38,2011-02-04,402341.76
38,2011-02-11,377672.46
38,2011-02-18,364606.7
38,2011-02-25,354232.3400000001
38,2011-03-04,405429.43000000005
38,2011-03-11,357897.18000000005
38,2011-03-18,349459.95
38,2011-03-25,351541.61999999994
38,2011-04-01,382098.13000000006
38,2011-04-08,392152.29999999993
38,2011-04-15,362758.94
38,2011-04-22,362952.33999999997
38,2011-04-29,344225.99
38,2011-05-06,422186.6499999999
38,2011-05-13,366977.79000000004
38,2011-05-20,365730.75999999995
38,2011-05-27,356886.10000000003
38,2011-06-03,396826.06
38,2011-06-10,381763.02
38,2011-06-17,356796.99999999994
38,2011-06-24,354078.95
38,2011-07-01,387334.0399999999
38,2011-07-08,399699.17
38,2011-07-15,367181.70999999996
38,2011-07-22,365562.67000000004
38,2011-07-29,355131.32999999996
38,2011-08-05,437631.44
38,2011-08-12,387844.05000000005
38,2011-08-19,362224.7
38,2011-08-26,365672.55
38,2011-09-02,416953.51000000007
38,2011-09-09,397771.68000000005
38,2011-09-16,408188.87999999995
38,2011-09-23,394665.2799999999
38,2011-09-30,366819.84
38,2011-10-07,449516.29
38,2011-10-14,400430.77999999997
38,2011-10-21,402709.17
38,2011-10-28,378539.17
38,2011-11-04,436970.10000000003
38,2011-11-11,411116.94999999995
38,2011-11-18,392003.13000000006
38,2011-11-25,393715.70999999996
38,2011-12-02,411252.02
38,2011-12-09,435401.64
38,2011-12-16,404283.8400000001
38,2011-12-23,419717.41000000003
38,2011-12-30,342667.35
38,2012-01-06,478483.19999999995
38,2012-01-13,423260.82
38,2012-01-20,405215.9099999999
38,2012-01-27,412882.31000000006
38,2012-02-03,457711.68000000005
38,2012-02-10,469787.38000000006
38,2012-02-17,415513.9699999999
38,2012-02-24,409411.61000000004
38,2012-03-02,471115.3799999999
38,2012-03-09,452792.5300000001
38,2012-03-16,428465.11
38,2012-03-23,412456.4800000001
38,2012-03-30,408679.3599999999
38,2012-04-06,499267.66
38,2012-04-13,435790.7399999999
38,2012-04-20,401615.7999999999
38,2012-04-27,419964.77
38,2012-05-04,491755.68999999994
38,2012-05-11,429914.60000000003
38,2012-05-18,412314.70999999996
38,2012-05-25,422810.12000000005
38,2012-06-01,435579.7000000001
38,2012-06-08,448110.25
38,2012-06-15,430222.07
38,2012-06-22,405938.35000000003
38,2012-06-29,404634.36000000004
38,2012-07-06,471086.22
38,2012-07-13,416036.75000000006
38,2012-07-20,441683.74
38,2012-07-27,407186.4700000001
38,2012-08-03,469311.17000000004
38,2012-08-10,436690.13000000006
38,2012-08-17,411866.46
38,2012-08-24,397428.2199999999
38,2012-08-31,424904.95000000007
38,2012-09-07,490274.81999999995
38,2012-09-14,430944.39
38,2012-09-21,409600.98
38,2012-09-28,398468.0800000001
38,2012-10-05,458479.00999999995
38,2012-10-12,437320.66000000003
38,2012-10-19,428806.46
38,2012-10-26,417290.38
39,2010-02-05,1230596.8000000003
39,2010-02-12,1266229.0700000003
39,2010-02-19,1230591.9700000004
39,2010-02-26,1168582.0199999998
39,2010-03-05,1266254.2099999997
39,2010-03-12,1244391.83
39,2010-03-19,1301590.13
39,2010-03-26,1235094.6600000004
39,2010-04-02,1463942.62
39,2010-04-09,1327035.2699999996
39,2010-04-16,1242874.9800000002
39,2010-04-23,1280231.8500000003
39,2010-04-30,1263836.5899999996
39,2010-05-07,1355704.2100000002
39,2010-05-14,1226997.7000000002
39,2010-05-21,1350673.98
39,2010-05-28,1365541.5900000003
39,2010-06-04,1512207.95
39,2010-06-11,1371405.3300000003
39,2010-06-18,1368312.4499999997
39,2010-06-25,1280414.8
39,2010-07-02,1352547.7
39,2010-07-09,1330473.47
39,2010-07-16,1339811.6800000002
39,2010-07-23,1314651.8300000008
39,2010-07-30,1308222.2400000005
39,2010-08-06,1409989.6699999997
39,2010-08-13,1371465.6600000004
39,2010-08-20,1471816.52
39,2010-08-27,1417515.9300000004
39,2010-09-03,1345167.6099999996
39,2010-09-10,1279666.4700000004
39,2010-09-17,1252915.4299999995
39,2010-09-24,1199449.5399999996
39,2010-10-01,1219583.9100000001
39,2010-10-08,1286598.59
39,2010-10-15,1238742.0
39,2010-10-22,1261109.0099999995
39,2010-10-29,1294769.0799999996
39,2010-11-05,1293707.1899999997
39,2010-11-12,1291398.71
39,2010-11-19,1370659.5400000003
39,2010-11-26,2149355.2
39,2010-12-03,1431910.9799999995
39,2010-12-10,1630564.48
39,2010-12-17,1842172.4600000004
39,2010-12-24,2495489.25
39,2010-12-31,1230012.16
39,2011-01-07,1224475.1199999996
39,2011-01-14,1193199.3900000001
39,2011-01-21,1243370.7399999995
39,2011-01-28,1158698.44
39,2011-02-04,1343773.94
39,2011-02-11,1227893.8900000001
39,2011-02-18,1335233.7399999998
39,2011-02-25,1240921.19
39,2011-03-04,1316385.4299999997
39,2011-03-11,1283716.8099999998
39,2011-03-18,1348410.0500000005
39,2011-03-25,1284334.7900000005
39,2011-04-01,1316849.3599999999
39,2011-04-08,1350646.1599999997
39,2011-04-15,1348031.55
39,2011-04-22,1563140.85
39,2011-04-29,1379651.8699999999
39,2011-05-06,1370920.8699999999
39,2011-05-13,1325022.7699999996
39,2011-05-20,1373907.21
39,2011-05-27,1406124.14
39,2011-06-03,1541745.5899999996
39,2011-06-10,1442092.08
39,2011-06-17,1451392.67
39,2011-06-24,1363167.9500000004
39,2011-07-01,1429829.3599999996
39,2011-07-08,1414564.5299999998
39,2011-07-15,1380257.12
39,2011-07-22,1416005.59
39,2011-07-29,1426418.5299999998
39,2011-08-05,1518790.8900000004
39,2011-08-12,1514055.9700000002
39,2011-08-19,1629066.8999999997
39,2011-08-26,1573898.6299999994
39,2011-09-02,1465089.8499999996
39,2011-09-09,1429345.86
39,2011-09-16,1372500.6300000001
39,2011-09-23,1338657.9500000004
39,2011-09-30,1311775.83
39,2011-10-07,1443884.39
39,2011-10-14,1384721.84
39,2011-10-21,1465283.29
39,2011-10-28,1472663.0999999999
39,2011-11-04,1553629.5900000003
39,2011-11-11,1456957.38
39,2011-11-18,1510397.2699999993
39,2011-11-25,2338832.4000000004
39,2011-12-02,1632894.5799999994
39,2011-12-09,1781528.769999999
39,2011-12-16,1991824.0499999998
39,2011-12-23,2554482.8400000003
39,2011-12-30,1537139.5600000003
39,2012-01-06,1478537.93
39,2012-01-13,1369125.3700000003
39,2012-01-20,1394841.0299999998
39,2012-01-27,1320301.61
39,2012-02-03,1396150.1499999994
39,2012-02-10,1442988.4399999997
39,2012-02-17,1511041.69
39,2012-02-24,1412065.04
39,2012-03-02,1453047.0199999998
39,2012-03-09,1470764.3499999994
39,2012-03-16,1522421.0700000008
39,2012-03-23,1469593.3699999999
39,2012-03-30,1499727.02
39,2012-04-06,1764847.9400000002
39,2012-04-13,1580732.7299999997
39,2012-04-20,1433391.0399999996
39,2012-04-27,1456997.2000000002
39,2012-05-04,1512227.34
39,2012-05-11,1470792.4100000004
39,2012-05-18,1522978.5399999998
39,2012-05-25,1596036.6600000001
39,2012-06-01,1640476.7699999998
39,2012-06-08,1623442.24
39,2012-06-15,1587499.8200000003
39,2012-06-22,1532316.7899999998
39,2012-06-29,1492388.9799999997
39,2012-07-06,1659221.9900000005
39,2012-07-13,1471261.7600000002
39,2012-07-20,1582168.27
39,2012-07-27,1487797.5399999998
39,2012-08-03,1608277.74
39,2012-08-10,1641867.9200000004
39,2012-08-17,1720221.9099999995
39,2012-08-24,1724669.75
39,2012-08-31,1710923.94
39,2012-09-07,1609811.7500000005
39,2012-09-14,1447614.08
39,2012-09-21,1555672.5099999998
39,2012-09-28,1495607.0699999996
39,2012-10-05,1574408.6700000002
39,2012-10-12,1494417.0699999998
39,2012-10-19,1577486.3300000005
39,2012-10-26,1569502.0000000002
40,2010-02-05,1001943.8000000002
40,2010-02-12,955338.2899999999
40,2010-02-19,916289.2
40,2010-02-26,863917.4099999999
40,2010-03-05,990152.2799999997
40,2010-03-12,899352.4000000001
40,2010-03-19,894865.3000000002
40,2010-03-26,873354.5799999998
40,2010-04-02,1041202.1300000001
40,2010-04-09,919839.19
40,2010-04-16,882636.9600000002
40,2010-04-23,844958.49
40,2010-04-30,816838.3099999998
40,2010-05-07,1009797.0599999998
40,2010-05-14,907262.4700000001
40,2010-05-21,885613.91
40,2010-05-28,1008483.0699999997
40,2010-06-04,1052429.03
40,2010-06-11,1007574.6699999999
40,2010-06-18,973105.2999999996
40,2010-06-25,940405.03
40,2010-07-02,1087578.78
40,2010-07-09,1058250.91
40,2010-07-16,959229.09
40,2010-07-23,922341.8200000001
40,2010-07-30,953393.0199999999
40,2010-08-06,1057295.8699999996
40,2010-08-13,924011.7600000002
40,2010-08-20,932397.0000000001
40,2010-08-27,922328.0199999999
40,2010-09-03,976453.3400000001
40,2010-09-10,967310.8199999997
40,2010-09-17,855046.9500000001
40,2010-09-24,844373.31
40,2010-10-01,891152.33
40,2010-10-08,972405.3800000001
40,2010-10-15,917883.1699999999
40,2010-10-22,882180.9100000001
40,2010-10-29,875038.84
40,2010-11-05,968270.66
40,2010-11-12,935481.3200000001
40,2010-11-19,852452.93
40,2010-11-26,1166142.8499999996
40,2010-12-03,1000582.0599999999
40,2010-12-10,1111215.72
40,2010-12-17,1179036.3000000005
40,2010-12-24,1648829.18
40,2010-12-31,811318.2999999999
40,2011-01-07,894280.1900000001
40,2011-01-14,771315.62
40,2011-01-21,764014.75
40,2011-01-28,775910.4300000003
40,2011-02-04,904261.6500000001
40,2011-02-11,931939.5199999998
40,2011-02-18,968694.4499999997
40,2011-02-25,888869.2700000001
40,2011-03-04,977070.6200000001
40,2011-03-11,860255.5800000001
40,2011-03-18,871024.2600000001
40,2011-03-25,834621.39
40,2011-04-01,841889.0799999998
40,2011-04-08,947753.3200000002
40,2011-04-15,874446.32
40,2011-04-22,965056.4
40,2011-04-29,847246.5
40,2011-05-06,1016752.5499999998
40,2011-05-13,903864.02
40,2011-05-20,907110.8300000001
40,2011-05-27,972373.8099999998
40,2011-06-03,1075687.74
40,2011-06-10,984336.0399999998
40,2011-06-17,971422.6699999999
40,2011-06-24,977103.64
40,2011-07-01,1048866.3
40,2011-07-08,1107366.06
40,2011-07-15,953252.1399999998
40,2011-07-22,980642.1000000004
40,2011-07-29,929096.9000000003
40,2011-08-05,1063818.2000000002
40,2011-08-12,955506.9500000001
40,2011-08-19,943237.1199999999
40,2011-08-26,969611.3000000003
40,2011-09-02,957298.2599999998
40,2011-09-09,1021391.9899999999
40,2011-09-16,890661.7899999998
40,2011-09-23,876583.98
40,2011-09-30,912857.0999999997
40,2011-10-07,1070389.9800000002
40,2011-10-14,936751.6799999999
40,2011-10-21,942319.6499999998
40,2011-10-28,941675.9499999997
40,2011-11-04,1011321.18
40,2011-11-11,1037687.0699999998
40,2011-11-18,905399.9899999998
40,2011-11-25,1230011.9500000004
40,2011-12-02,1059676.6199999996
40,2011-12-09,1158708.9799999997
40,2011-12-16,1198670.1900000002
40,2011-12-23,1601585.7000000004
40,2011-12-30,908853.1499999999
40,2012-01-06,954576.86
40,2012-01-13,780607.52
40,2012-01-20,811365.4199999999
40,2012-01-27,770157.2900000002
40,2012-02-03,979552.3400000003
40,2012-02-10,999785.4799999997
40,2012-02-17,975500.8699999999
40,2012-02-24,919301.8099999999
40,2012-03-02,927732.0199999999
40,2012-03-09,954233.8699999999
40,2012-03-16,891154.1800000003
40,2012-03-23,844490.86
40,2012-03-30,871945.6399999999
40,2012-04-06,1132064.2299999997
40,2012-04-13,857811.1699999999
40,2012-04-20,896979.9299999999
40,2012-04-27,875372.9099999999
40,2012-05-04,993311.5899999996
40,2012-05-11,967729.35
40,2012-05-18,896295.4099999995
40,2012-05-25,991054.4899999999
40,2012-06-01,1037464.2699999999
40,2012-06-08,1079386.8800000004
40,2012-06-15,977950.28
40,2012-06-22,1033552.1800000003
40,2012-06-29,988764.84
40,2012-07-06,1182901.5599999998
40,2012-07-13,979848.71
40,2012-07-20,968502.38
40,2012-07-27,954396.8499999997
40,2012-08-03,1068346.76
40,2012-08-10,1007906.43
40,2012-08-17,969387.4800000001
40,2012-08-24,945318.4699999995
40,2012-08-31,987264.6699999999
40,2012-09-07,1088248.4
40,2012-09-14,901709.82
40,2012-09-21,899768.4000000001
40,2012-09-28,919595.4399999997
40,2012-10-05,1069112.0000000002
40,2012-10-12,982523.2599999999
40,2012-10-19,918170.5000000001
40,2012-10-26,921264.5199999998
41,2010-02-05,1086533.18
41,2010-02-12,1075656.3399999999
41,2010-02-19,1052034.7399999998
41,2010-02-26,991941.7299999999
41,2010-03-05,1063557.4900000002
41,2010-03-12,1023997.7099999998
41,2010-03-19,1006597.6900000001
41,2010-03-26,1015196.46
41,2010-04-02,1168826.39
41,2010-04-09,1082158.21
41,2010-04-16,1043388.7899999997
41,2010-04-23,1067340.74
41,2010-04-30,1063960.1099999999
41,2010-05-07,1175738.22
41,2010-05-14,1116439.02
41,2010-05-21,1163234.33
41,2010-05-28,1246654.2400000005
41,2010-06-04,1305068.0999999999
41,2010-06-11,1217199.3900000001
41,2010-06-18,1202963.0599999994
41,2010-06-25,1174209.52
41,2010-07-02,1273279.7900000003
41,2010-07-09,1176079.59
41,2010-07-16,1179788.3800000006
41,2010-07-23,1192213.8700000003
41,2010-07-30,1211136.6300000001
41,2010-08-06,1338132.7200000004
41,2010-08-13,1285976.5300000003
